Contributors Phase ONE
Txhash;Blockno;UnixTimestamp;DateTime;From;To;ContractAddress;Value(ETH);Approx.Value(USD);TxnFee(ETH);Approx.TxnFee(USD);Status;ErrCode
0x4a24e0b49176e034c65de07fc15a6529ff7cae5444d7f3e88aef4b37f827fd9b;3476019;1491318369;4/4/2017 3:06:09 PM;0xdcfa94dfd9cdbe2443873c2fab20083d80f49258;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.051849;0.00105;Error(0);Out of gas
0x3276bd43e5ec8ccfa1eca0ae0efcc7679523f2f8e4fab81ae9a923a7adfae311;3476004;1491318135;4/4/2017 3:02:15 PM;0x42ba3a8beb86250a2632c37aef2bdf945fcd725f;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;3;148.14;0.023559198;0.0004771;;
0x4b2628a46158951350aed608d85da88a79c950723cc571a86f9bd0e95e72a113;3475980;1491317761;4/4/2017 2:56:01 PM;0xed6d42dd1d479e535f4c39ad7430d5079e5eff5a;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0x0af663178a4e451644d61759d41eba9fd471dae9836b8c0e51e2a934f6a3e408;3475951;1491317321;4/4/2017 2:48:41 PM;0xdc9b077032c9ecf708a4f47123dabb2cc18bcaa2;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0x92a56143ad84f7eaf2035d1ee5aa0d25b85c4c8b8680b172ddd0b76368c51cd2;3475939;1491317176;4/4/2017 2:46:16 PM;0xa12d68256315390491166a12cc88ff80eb6da749;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.5994221;78.979463298;0.028536702;0.0005779;;
0xab4bd8a0af4cb9ca03dd4c93cca26c3cb3462cbada6d8240417a6033d22f2214;3475935;1491317134;4/4/2017 2:45:34 PM;0xd55f1dd0b23da01dcb612f03c32ad68144b45fc9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xf040b49b3ccfdaaa01495998932353a6f53c48051c62dfb9de879a808c6d4ffc;3475933;1491317129;4/4/2017 2:45:29 PM;0x2867508aa5bc02fd2c1b332157f5bebd3b5735b8;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;14.99941818;740.6712697284;0.0221449548;0.00044846;;
0x745d5d3ca203de39db3e63bec152dbaf94b4ced034b535de3b4f7760babe2bdd;3475914;1491316914;4/4/2017 2:41:54 PM;0xd35ff6a0f383f102e006cd09f6ee315a3077819c;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.62359665;623.353202577;0.0280389516;0.00056782;;
0x1317f86dd0f2bbd6d93fffe09dcfceeda23f4cc02d5d86adefd7b139f3b162ba;3475908;1491316841;4/4/2017 2:40:41 PM;0x129c5cb04003473c4d34516aa9a2c3699115ac01;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2.4;118.512;0.0221449548;0.00044846;;
0xdb67ac6fae82dd82d7881fb2fcdd94bff212b31bff6eff85b77a066345ec2f98;3475899;1491316702;4/4/2017 2:38:22 PM;0x7e24d58a10ea571c112b1a359e3bdcc7b89079b2;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.00775073418;0.000156961;;
0x4975ece4ccbd356d4de243b844b719bff0976c0c17ba1798c2d64272b34e6122;3475882;1491316537;4/4/2017 2:35:37 PM;0x8ffdf8928a446737cc9255749528278ef08876da;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;44;2172.72;0.0221449548;0.00044846;;
0x1546999c10e9dd2688a14b82693d32db61bb3649ba835ea0f2a59e46cbccee98;3475882;1491316537;4/4/2017 2:35:37 PM;0x58571e72daccc590c5b959b68b95dc9945de72e3;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.99941818;641.9112697284;0.0221449548;0.00044846;;
0x846b377b5436856d6cc7698a4000c086e83ffbad3a648977f86512ea6d385b55;3475844;1491315996;4/4/2017 2:26:36 PM;0x5ee8a90ca1dcb0954098fb09f5353d736520b326;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;6.74436949;333.0369654162;0.0221449548;0.00044846;;
0x16858b024f896509d6af5bae16e48b83014c3565ba9459cb8cbd7b463f375df6;3475837;1491315831;4/4/2017 2:23:51 PM;0x00ac3af528b17b1d16ef52541143243296f10f66;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;49.2;2429.496;0.0221449548;0.00044846;;
0xa35f95b5356f8a10252b1a7025a3ead1a60b2f813e4e0e5ab847c551c645bc8d;3475833;1491315785;4/4/2017 2:23:05 PM;0x098c73094e77cd811aed945b0de733c44dde923d;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;26.82595524;1324.6656697512;0.0221449548;0.00044846;;
0x43fc6e24c620b6e0438c1882aacdf613dd8078f12ff675b67a57210721f14b71;3475824;1491315676;4/4/2017 2:21:16 PM;0x69dfd88b176314d23a2bd4e7605de811feca90f4;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;99;4888.62;0.0221449548;0.00044846;;
0x8473fc62009e8e0cef679fe5272c37844c30e33165fb72ce899a0166ba4f3c60;3475802;1491315338;4/4/2017 2:15:38 PM;0xa5af71f36dd22c5bcaf0832eaf1c2be817227376;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.1;4.938;0.0221449548;0.00044846;;
0x4c429442399f2d3b87ff072719f664bcfa818e7d005b665612ed9c5573d1a585;3475786;1491315186;4/4/2017 2:13:06 PM;0x708180ebf673e041cf595900a9ea969c37f473a0;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1,817.560978871;89751.16113665;0.02435945028;0.000493306;;
0xf1247236af56d1d71d61daf771d7ac74901a2890d77bb881d172d8974bc98e48;3475784;1491315144;4/4/2017 2:12:24 PM;0xcd1cc08658e1705ffc9eb2a2766a560e61bdd1f5;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.098;597.39924;0.023914734;0.0004843;;
0x2e1c5557bda10ebb32ea5e25fa7d6f7b86bb950f9eb1d0bb7c5d589a4af99d91;3475776;1491314992;4/4/2017 2:09:52 PM;0x000110fad59080856750eb1762eae0021e032f72;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;9;444.42;0.0221449548;0.00044846;;
0x6abbfd1cf6e5f7d9c7b6d26bce198c2d54d2f503be7b14c544139af7f1df7b77;3475764;1491314865;4/4/2017 2:07:45 PM;0xc18265c1af2b0257bc128d335acf256deb74c473;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.488593039;24.12672426582;0.00775073418;0.000156961;;
0x1c628eeceae8dda3d064f108a06e806c1ddeb999a3fc6c63d07c361c660f54c5;3475763;1491314857;4/4/2017 2:07:37 PM;0x000110fad59080856750eb1762eae0021e032f72;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xbbf26475fb24516489b9fc4d8d24b6378e00f16a9c6b610931cb12aac759d877;3475738;1491314550;4/4/2017 2:02:30 PM;0xd79bcb5e3145fe3952b10867d36cc74a189cd519;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xa3c064621ac620a0bc6cb1b79581303d1954ea541621973a77f5038c226d6738;3475735;1491314489;4/4/2017 2:01:29 PM;0x6dd560b594e03df7f09a0e2a94d696e60f05f631;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.055362387;0.00112115;;
0x730a0b477f58b42f2b1a0ef4f87f47c7f5e03703717f1608e45acfc4c20a0e6c;3475727;1491314401;4/4/2017 2:00:01 PM;0x000110fad59080856750eb1762eae0021e032f72;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0207396;0.00042;Error(0);Out of gas
0x124d1ebbd1e24decffc8bd414bf0ba5b3f466344a2bfe1337b1cb03337fc3d97;3475727;1491314401;4/4/2017 2:00:01 PM;0xf327ebb6205f0ccb91a304adbbd8ddce03096822;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12;592.56;0.0221449548;0.00044846;;
0x0216f601adc2f722089fdfd44fd33d43ce532b184589c02826a0ba373651bc19;3475714;1491314138;4/4/2017 1:55:38 PM;0x00a2a89c70dfa5a4aa3e03bb8720e7ae432ff9e8;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.00896972;0.4429247736;0.0221449548;0.00044846;;
0xd88419935f72cf70b6d3fb61051bbb9ed7125ee36f505e3a4b31e74ed293e168;3475710;1491314091;4/4/2017 1:54:51 PM;0xfc62d80faae96e8333bd72243f43eed9c9bc530c;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;150.99941818;7456.3512697284;0.0221449548;0.00044846;;
0x513f410eca8a7783e2f00c09df0a4335f020a1bc3c015e2848a27fa24833de28;3475705;1491314012;4/4/2017 1:53:32 PM;0x1ee3890fcffea06f666da90aa7254d97550ea078;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.0994;54.288372;0.0232747692;0.00047134;;
0x180e534e8ed8b0b4b3205694e462a5ebff14e8f47893d1a9e37e3148eacca9e2;3475705;1491314012;4/4/2017 1:53:32 PM;0x00a2a89c70dfa5a4aa3e03bb8720e7ae432ff9e8;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.00955154;0.4716550452;0.0207396;0.00042;Error(0);Out of gas
0xef03910cf135ee6470473d5d11ec9d6891b57e101394508f93e4831ee72c93da;3475689;1491313775;4/4/2017 1:49:35 PM;0xf327ebb6205f0ccb91a304adbbd8ddce03096822;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;6;296.28;0.0207396;0.00042;Error(0);Out of gas
0x7eaa13210c35a2d7594444700ff358142203ab7a144d5bd32bd7062d1c216f2c;3475684;1491313631;4/4/2017 1:47:11 PM;0x9e1121e8c2b09029640657c0e461e43544eb26b2;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.99;48.8862;0.0221449548;0.00044846;;
0x1507dd6074e9adb809030823788046c299d3bac4dba635ca98ad13dea4ed247f;3475684;1491313631;4/4/2017 1:47:11 PM;0x85e21f9c8a56532e00af0f58034ee12eb14e6b9b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;9.8;483.924;0.0237014124;0.00047998;;
0x40819b339cf1662fe6bbbdd3abebc5ba61bba091280ca8d7acccceb5121b09c6;3475650;1491313243;4/4/2017 1:40:43 PM;0x3739c34b54ff518365e42b84f091f4d4f1104c3b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10.49941818;518.4612697284;0.0234880908;0.00047566;;
0x6751349f07d45be72e50a4fc1c4ca3cbf4dbe88c6a3231196cfded1e67728bf4;3475636;1491313089;4/4/2017 1:38:09 PM;0xef259fe6efcec4eb7b87424e887de19618d56797;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13.1;646.878;0.0221449548;0.00044846;;
0x20d7a72ac3252f50fbe89b1527152b453a67f45cfe43959d9f0287b2146c1eaa;3475632;1491313062;4/4/2017 1:37:42 PM;0xf327ebb6205f0ccb91a304adbbd8ddce03096822;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.8;88.884;0.0221449548;0.00044846;;
0x76de8e4839daf158cf6c5c87d88cff83851cf374989e7054dd2410a999601f08;3475620;1491312908;4/4/2017 1:35:08 PM;0x64d699bdaf16785a1ceacf56ebd2796b40cfc5fc;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;4.99441818;246.6243697284;0.0229903404;0.00046558;;
0xf0aa9fdad5b09ac01d4c7f8312cfa0e1793f5c710aea710a1461b63e293ce14c;3475618;1491312877;4/4/2017 1:34:37 PM;0x4675ee5f7641d80b723074c652a9c42f107cde5d;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;4.99441818;246.6243697284;0.0229192332;0.00046414;;
0xc0ae2e298f15425fc3594cc5065de4a33d3e28ea3dfdbddda1c064530bcec53f;3475616;1491312783;4/4/2017 1:33:03 PM;0xc933db74a50d4a933570eb83e722ce9dc65e29d9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2.5;123.45;0.0221449548;0.00044846;;
0x61f4641ba12d71cc9f2905c932f7d5aba034447a5905fdfbb6e82b3802e2dad6;3475616;1491312783;4/4/2017 1:33:03 PM;0xe49731ec2705d8794cc05c7f3c397b825c65e137;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.99;48.8862;0.0237014124;0.00047998;;
0xa560f2d89539d8e6c58631a7cdda00a2ce4bada988cfc01ed358018a4f72866d;3475612;1491312706;4/4/2017 1:31:46 PM;0xf7702de658c8025b68f34c46198531406abe1bb4;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2.0025;98.88345;0.02325220254;0.000470883;;
0x3a40b2ee869c68a5d779b78d38d8f574574728158a4bf72ac186d722017d6f6c;3475604;1491312579;4/4/2017 1:29:39 PM;0x129c5cb04003473c4d34516aa9a2c3699115ac01;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.5;24.69;0.0221449548;0.00044846;;
0xc39df12dcfcffe9cf6d5a65c0bae17e2045f99b4c10879c562923186c4567cb5;3475588;1491312394;4/4/2017 1:26:34 PM;0xd083461aa495f86a1720afa40fc8ecff7a156bcd;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13.04;643.9152;0.0221449548;0.00044846;;
0x8bbf5b6a343f88fcd9838581fa94b521f50e0e939d6ac4843f12a5286aeefba2;3475576;1491312195;4/4/2017 1:23:15 PM;0x9152f2dc03636d3d187bcd1c34903a4d3f62956b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.42500055;20.986527159;0.023203662;0.0004699;;
0x7682d9b9d700e9c352490f2e06652002003ab29259db4c4c2894bfcf7a61d5b3;3475571;1491312139;4/4/2017 1:22:19 PM;0xa2cae6cfa4616d385c2fb5491798dc4e69e97af8;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;100;4938;0.0221449548;0.00044846;;
0x1b36f82b3424204f26101d38f9c92c1f7efe42cbbd2fac0c2a96a6402dde453f;3475565;1491312059;4/4/2017 1:20:59 PM;0xaa8b781576c2275c3db5a1e16d239b6a060173d6;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;15;740.7;0.0234880908;0.00047566;;
0x6722f31668b3585d3d7b0829cabfdfa450bf4247dfaccf7b856430b4e9aa15ce;3475553;1491311872;4/4/2017 1:17:52 PM;0x97f9ac5e97a3960dd4b7a739db0c42123e83c2d1;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12;592.56;0.0221449548;0.00044846;;
0x31ac7455cece35a11540f9d07ee8628f2e9b409176285507df37b0a4d1076e18;3475540;1491311619;4/4/2017 1:13:39 PM;0x13a900e73b3c239adc30deb46743126cf75b8556;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;4;197.52;0.0221449548;0.00044846;;
0xf634cbed25152e837aab419181076403f4b448ce623d267ebf8e2aa5acdb0dbf;3475535;1491311582;4/4/2017 1:13:02 PM;0xe8578c36daf473a658e25dad39abe4345c9a3aca;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.999;98.71062;0.0252657708;0.00051166;;
0x871fd15cd10714dabe0f86835a44b8ca347d90bea0fd26956a48b39a869c69a8;3475535;1491311582;4/4/2017 1:13:02 PM;0x73b040b4ac22918fb08623ffe491e3a040c758dc;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;3;148.14;0.0221449548;0.00044846;;
0x4ef58c9a0da4cf969aaa69fc91ced1b29f9bdee9033ddf2b4ef389f6a6075b5a;3475535;1491311582;4/4/2017 1:13:02 PM;0x4f08534636f681e4145761c165d9a5368082e057;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0x134562171d823ab03ba5f39dc2d674fa095839ffe2c3e88a5b64bb5e78b1a299;3475535;1491311582;4/4/2017 1:13:02 PM;0x00af354ae4668fe1141ac3cc73963048719e2b8e;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0241991628;0.00049006;;
0x5a814b617d75989f5510f8ad77cbfb5c3aa779daafac149e525bcccdefbb3241;3475530;1491311473;4/4/2017 1:11:13 PM;0xb8250d3875dd3fafefa36bd8055d926642f1deb2;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2,999.999;148139.95062;0.0221449548;0.00044846;;
0xc5de28493a43a7455e7cf46ad6ad9daf084195d085411c6e4f8d730b3d4074b2;3475527;1491311418;4/4/2017 1:10:18 PM;0xc83d7b1c72236f7d6eb64c9b88357a58e570b661;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13;641.94;0.0221449548;0.00044846;;
0x5c1e109a26dfa56608c4afe29f7a3edc832fb46675d4b9c796cc6b1918fb9540;3475504;1491311131;4/4/2017 1:05:31 PM;0x5880d27e46e4d9bbd386f38b840680e2992ccce2;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;9.99;493.3062;0.0221449548;0.00044846;;
0x0d3b7478709cec289a7cb7a1cb5962aad4f156e93d30e6bf08cb3e8c9b604e19;3475504;1491311131;4/4/2017 1:05:31 PM;0xb6e1f11a4ac8dd8344dd217d03ba8bf8eb2530e5;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12;592.56;0.0229192332;0.00046414;;
0x1c11147d03884765e30726e73fbc82a6897f0a42d7faafb7dadbdc8168bff970;3475501;1491311061;4/4/2017 1:04:21 PM;0x73b040b4ac22918fb08623ffe491e3a040c758dc;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;3;148.14;0.0221449548;0.00044846;;
0x8567836f7ad41eca43d777c1ab631dd59c8a7c75aec969f52f549b905e2c1ad3;3475496;1491310978;4/4/2017 1:02:58 PM;0x6efba8fb2ac5b6730729a972ec224426a287c3ad;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;8;395.04;0.0221449548;0.00044846;;
0x11fb885f33b3e6be3afa8489d89bffc90bc52d8f99750d68a0d3ad94c28bf22f;3475496;1491310978;4/4/2017 1:02:58 PM;0x549be61335fff7a20e8b1b1377e9baadd9c46ef7;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;998;49281.24;0.0221449548;0.00044846;;
0x88be735730be47a52457c9ea245fa4b8d233423f6befd1ed43101b60ad432adc;3475492;1491310952;4/4/2017 1:02:32 PM;0x00e90739c28bd6f431d305875d1152e3c4d2ddd7;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.98843506;48.8089232628;0.0221449548;0.00044846;;
0x09ce54093e0ebb2ad063d35da3dea3d4108dc35a620933e6224d9b2cc0585f86;3475492;1491310952;4/4/2017 1:02:32 PM;0x005ce603c14ee8349fadd8888ff87d53d93fd43c;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;11.79736463;582.5538654294;0.0221449548;0.00044846;;
0x5a8629503102e36cfdea396ceabf9d8818e89dd01ed7f7283513ef53cfe851fb;3475487;1491310903;4/4/2017 1:01:43 PM;0x1583e4327b4ae78650939fe4a3977042a6dd07e6;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;36;1777.68;0.023203662;0.0004699;;
0x1ea67fa7edab325b69b098c5784bf237b773d4dc87db6e9a5a6f4d9c39c05298;3475485;1491310849;4/4/2017 1:00:49 PM;0x38e91d7d031598c1b2dc056685e044e47568b6ec;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2.10123823;103.7591437974;0.0314520972;0.00063694;;
0x267407f1354336c56aa36e4f1712c2bafb2e78f595ee35442b1a65a083e0f917;3475484;1491310829;4/4/2017 1:00:29 PM;0x9a2d0e86e024122f2c952a73e7c29925b5abb1f9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;6.1;301.218;0.0221449548;0.00044846;;
0x13052ffd634560913ed794bd79510eeac24f38a52c4fa13137a89a0320b4debd;3475481;1491310813;4/4/2017 1:00:13 PM;0x00c7a25719f07f83f6c6e91bcf8d86b52337f0ae;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13.49946184;666.6034256592;0.0221449548;0.00044846;;
0xf002af20f14dd7f0912baa527d6db5e6a08e71b508a596fa9e2795ab77066225;3475479;1491310798;4/4/2017 12:59:58 PM;0xab92335e336bfb70cd5ac67429cf8b090fa506c7;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2.73;134.8074;0.0264745932;0.00053614;;
0xc733ef152715e1bf1099fd0122f41b63f95db002a3e4c7f81f9cdce3c5926d32;3475479;1491310798;4/4/2017 12:59:58 PM;0x365e9fa681208187f3c164f3ea2e52e137a23736;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.00041307;0.0203973966;0.0221449548;0.00044846;;
0x9bcb46d2a5e99ebb020587e6ddb50c30f21751a7b84fec83d1478e69845e1ced;3475479;1491310798;4/4/2017 12:59:58 PM;0x3ed5e8c6426b79ecbd521b21e2918c038da72fcb;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.99991135;49.375622463;0.0221449548;0.00044846;;
0x588a67263393a863ea0b8c9376bf6ee88cedf373a21374f47cd9f4c3e474342d;3475474;1491310722;4/4/2017 12:58:42 PM;0x949c0828fdb3d6d0cfe4ba2b0b31e21383d93733;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.394;612.01572;0.0221449548;0.00044846;;
0x0925c8a2749a7e6b64491cbbb5ccbaa3a17dfb479049064750fd9ecf473a09e5;3475471;1491310666;4/4/2017 12:57:46 PM;0xbaa211bed3c29e370ba7c8d06f5374c99423467b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.99958003;49.3592618814;0.0207396;0.00042;Error(0);Out of gas
0xed334c51a7857499f99990ddaaae34348137dbc190509b9ab151057d0ac1799d;3475468;1491310628;4/4/2017 12:57:08 PM;0x79dd9488942624e47cb46d671b25e0acfcd14279;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;21.6595149;1069.546845762;0.0243413772;0.00049294;;
0xe748dd39f66c6018a64caada673f0de107870b613ed20f72a059bde3ebbf1afd;3475468;1491310628;4/4/2017 12:57:08 PM;0x0082f3371312f0b59df2915eaed4b5749cbad2a7;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;940;46417.2;0.0221449548;0.00044846;;
0xd7e1f6d9bac259f593aa1ef1e6a3ce9dd2e94dc0e9cf777546d9f0fa8e394044;3475468;1491310628;4/4/2017 12:57:08 PM;0x365e9fa681208187f3c164f3ea2e52e137a23736;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.776;38.31888;0.0221449548;0.00044846;;
0xcbeac97ff7426531196235d94f774c0292efdae00a9ed879b554bc524d9ff01b;3475468;1491310628;4/4/2017 12:57:08 PM;0x6efba8fb2ac5b6730729a972ec224426a287c3ad;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xc6f1203b49f40e1e19efbb4cd3df31f4b7efd42816377b1d64ebcce1876150bb;3475468;1491310628;4/4/2017 12:57:08 PM;0x6a0226f00017b47baaf311119760c4b66d644a6e;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0x87e8b3f1f2cc3b5858b116e6972613be63d7c2be22160da94f0acd59ac66cc5e;3475468;1491310628;4/4/2017 12:57:08 PM;0x708180ebf673e041cf595900a9ea969c37f473a0;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1,943.295790129;95959.94611657;0.0221449548;0.00044846;;
0x7744f5c8fa13825ed1932db844f47d85ba0108667b1e2a1d70e22f8d400e6e1a;3475468;1491310628;4/4/2017 12:57:08 PM;0x2b0b4d42f22e165f91ccd0dea79e506b9b69901f;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;27.99;1382.1462;0.0221449548;0.00044846;;
0x2d3fd24537a48e1678a8b381462b3c1269334b9690c569b64c0d6aa105a8c524;3475468;1491310628;4/4/2017 12:57:08 PM;0xe0becfa02f66c19275f86bd37c202ad199297afc;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;19.9;982.662;0.0221449548;0.00044846;;
0x27e50af956832348d52be1f7ea0d05a6520dcc189e99c62a91e00a94aa101e19;3475463;1491310508;4/4/2017 12:55:08 PM;0x00b696dd4d350b2052b74b14ef37e57939716137;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.09946184;597.4714256592;0.0221449548;0.00044846;;
0x738c01293005e8f44ed6e5da55b51c7b1c2a3fe18bd27b6a7659f2be631193a8;3475460;1491310472;4/4/2017 12:54:32 PM;0x3897906ab4ac55e33cd67d09d1f7d5298f308e37;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.394;612.01572;0.0221449548;0.00044846;;
0x3c56944050882b9626dfe9b20ed5dede3ddef45298aad0a7471ffac78703b063;3475458;1491310431;4/4/2017 12:53:51 PM;0x9a11aebaf184666e0cf9c9f42756725cf177be9c;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.394;612.01572;0.0221449548;0.00044846;;
0x13c7bc0996d0c8066029845ff76bacb8a73d4fdd3694331c159780b1dd29b7c6;3475458;1491310431;4/4/2017 12:53:51 PM;0x1633a05175821906f157393c721def95b8f5ac1f;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;250;12345;0.0234880908;0.00047566;;
0xdda841b786b05452d7dafc94f887576b23d7eee48ada9f9999c3e4643dba33bd;3475455;1491310417;4/4/2017 12:53:37 PM;0xc4ad08e58b66075ef78c21c010308a7b8ae772c4;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.394;612.01572;0.0221449548;0.00044846;;
0x1334466d97adafd1a8699f7ccc6799f7c05dcab1f23f3cdc8a066f78edeb7d5e;3475453;1491310384;4/4/2017 12:53:04 PM;0x1d1479c185d32eb90533a08b36b3cfa5f84a0e6b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.394;612.01572;0.0221449548;0.00044846;;
0xc096f63a93377baccd6cf45d1974136230db1a153eff518d0b5d15e4e24116eb;3475452;1491310372;4/4/2017 12:52:52 PM;0x7c3b41cefe97101007cfeac63200c56a405d3ac5;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2;98.76;0.0221449548;0.00044846;;
0xdfd7809367446e5fe2330c498799dd0aa327dab607bdfcad3e63a8783a306c54;3475449;1491310314;4/4/2017 12:51:54 PM;0xff6e39c15ea8b2fee4283f84b34ab976799435dd;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;15;740.7;0.0221449548;0.00044846;;
0x0d097fd43c8d310f4391b37d3b8d203c8c80d82860617e965517080fb24ad15f;3475440;1491310211;4/4/2017 12:50:11 PM;0x365e9fa681208187f3c164f3ea2e52e137a23736;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;6.35;313.563;0.0221449548;0.00044846;;
